qid2_n,freq_qid2
511943,1
511945,1
405603,1
511916,1
511947,1
511949,1
511950,1
89730,1
511954,1
511958,1
511960,1
511962,1
511963,1
511965,1
411115,1
511968,1
511970,1
511971,1
511919,1
511914,1
443708,1
511880,1
402261,1
511862,1
430816,1
511864,1
511866,1
511868,1
511869,1
511872,1
477364,1
511874,1
144429,1
155548,1
511877,1
511878,1
511883,1
511912,1
481575,1
511887,1
511888,1
511890,1
511892,1
511894,1
511896,1
511898,1
511899,1
511901,1
511904,1
511906,1
511908,1
511910,1
37154,1
511976,1
511859,1
512059,1
512038,1
512039,1
512041,1
512042,1
271513,1
491280,1
512045,1
512046,1
512048,1
512050,1
512052,1
63520,1
512055,1
512057,1
512061,1
512034,1
512063,1
512065,1
512067,1
512069,1
512071,1
87828,1
512073,1
512075,1
512076,1
512077,1
512078,1
512080,1
512081,1
512083,1
512036,1
512032,1
511978,1
512003,1
511979,1
354676,1
511981,1
511985,1
511986,1
511987,1
511989,1
511991,1
511994,1
511996,1
511997,1
511999,1
512000,1
512001,1
512004,1
512031,1
512006,1
512008,1
512010,1
512012,1
512014,1
512016,1
512017,1
512019,1
512021,1
512023,1
512025,1
407131,1
512027,1
512029,1
511861,1
511857,1
511621,1
511701,1
511678,1
511679,1
511680,1
511683,1
511685,1
511686,1
511687,1
511689,1
511690,1
511692,1
511694,1
511696,1
511698,1
511700,1
511703,1
511675,1
511704,1
511705,1
511708,1
511709,1
511711,1
511712,1
511714,1
511715,1
511717,1
511719,1
511721,1
410974,1
511725,1
511726,1
427654,1
511674,1
511730,1
511647,1
511623,1
511624,1
511626,1
511628,1
511630,1
511632,1
511633,1
496636,1
511636,1
511638,1
213021,1
511639,1
511641,1
511644,1
511649,1
511673,1
511650,1
47647,1
511652,1
511654,1
511656,1
122541,1
511659,1
511661,1
511664,1
511666,1
511667,1
511669,1
511670,1
511672,1
511728,1
511732,1
511855,1
511826,1
511801,1
511803,1
511805,1
511806,1
511807,1
511808,1
511809,1
511811,1
511813,1
511815,1
511818,1
511820,1
511822,1
511823,1
511828,1
511796,1
511830,1
511832,1
511835,1
511837,1
511838,1
249139,1
511840,1
511842,1
511844,1
511846,1
286526,1
511850,1
511853,1
511854,1
511798,1
511794,1
511734,1
511760,1
511736,1
511738,1
511740,1
511742,1
511743,1
511745,1
511748,1
511749,1
511751,1
511752,1
133911,1
511754,1
511756,1
511758,1
511762,1
511792,1
511764,1
511766,1
511769,1
511770,1
511772,1
511774,1
511776,1
511778,1
511780,1
511782,1
511784,1
511786,1
511788,1
511790,1
511173,1
270695,1
510190,1
203754,1
510504,1
425444,1
345278,1
510507,1
510509,1
316194,1
510511,1
510513,1
510515,1
510516,1
510518,1
510520,1
510523,1
510524,1
510525,1
510500,1
510526,1
510528,1
510530,1
510531,1
510532,1
510534,1
510537,1
510539,1
510541,1
510544,1
510545,1
136071,1
510548,1
510550,1
510502,1
510498,1
510552,1
319739,1
510440,1
510442,1
510443,1
510445,1
510448,1
510450,1
510452,1
510455,1
510457,1
510459,1
510461,1
510463,1
510465,1
510467,1
510470,1
510495,1
357362,1
510474,1
510476,1
510478,1
510480,1
310053,1
510482,1
510484,1
510486,1
221454,1
510487,1
510489,1
510491,1
510493,1
510551,1
510554,1
510436,1
510651,1
510626,1
510628,1
510629,1
401915,1
510631,1
510633,1
510635,1
510637,1
510639,1
510641,1
510644,1
510645,1
510648,1
21188,1
510654,1
510622,1
510656,1
510658,1
510660,1
510662,1
510664,1
510666,1
510668,1
510669,1
91458,1
510672,1
510674,1
238644,1
510677,1
510678,1
510624,1
510620,1
510556,1
510586,1
510558,1
510561,1
510563,1
510565,1
510567,1
304575,1
510569,1
510574,1
510576,1
510578,1
510580,1
510581,1
510582,1
510584,1
510587,1
510619,1
510589,1
510590,1
510592,1
510594,1
510596,1
510598,1
510600,1
510603,1
510605,1
510607,1
510610,1
510614,1
349332,1
510617,1
510438,1
510435,1
404167,1
510281,1
510254,1
510256,1
510258,1
510260,1
510263,1
510265,1
510267,1
510268,1
510270,1
109969,1
510274,1
510276,1
510278,1
510279,1
510282,1
510250,1
510285,1
510286,1
510288,1
510290,1
510292,1
510294,1
510296,1
510298,1
510300,1
510301,1
510303,1
141022,1
333977,1
510306,1
510252,1
510248,1
510310,1
510216,1
210940,1
103792,1
510194,1
510086,1
510197,1
510200,1
510203,1
510205,1
510206,1
510208,1
510209,1
510211,1
510213,1
510214,1
510218,1
510246,1
510220,1
510222,1
510224,1
510226,1
510228,1
510230,1
510231,1
510234,1
510236,1
510238,1
510240,1
510242,1
510244,1
78583,1
510308,1
449674,1
510433,1
510403,1
510378,1
510380,1
510381,1
510382,1
510385,1
510387,1
510388,1
510389,1
510391,1
510393,1
510394,1
510396,1
510398,1
510401,1
510405,1
510374,1
510406,1
510408,1
510411,1
510413,1
153299,1
9002,1
510416,1
510418,1
510420,1
510422,1
510425,1
510427,1
510429,1
510431,1
510376,1
510372,1
510312,1
510338,1
501921,1
510314,1
510316,1
510318,1
510320,1
510321,1
510323,1
510325,1
510327,1
510329,1
510331,1
383298,1
510334,1
510336,1
510340,1
379943,1
510342,1
416899,1
510345,1
510347,1
510349,1
510352,1
510354,1
510355,1
510357,1
170791,1
510362,1
510364,1
510366,1
510369,1
510680,1
510683,1
511169,1
511008,1
510983,1
510986,1
510988,1
510990,1
510992,1
510994,1
510996,1
510998,1
511000,1
511001,1
511003,1
511005,1
511006,1
511007,1
511010,1
510979,1
511011,1
511013,1
511014,1
511015,1
511017,1
511019,1
511024,1
511027,1
511029,1
511031,1
511033,1
511035,1
511038,1
511040,1
510980,1
510977,1
511042,1
510945,1
510922,1
510923,1
510925,1
510926,1
510928,1
510929,1
510931,1
510933,1
510934,1
510936,1
510938,1
510940,1
510941,1
510942,1
510947,1
510975,1
510949,1
510951,1
510952,1
510954,1
510956,1
510958,1
510960,1
510961,1
510963,1
510965,1
510967,1
510969,1
510970,1
510973,1
511041,1
511046,1
510917,1
511137,1
511112,1
511114,1
511116,1
284614,1
511117,1
511119,1
511124,1
511127,1
511128,1
172822,1
511131,1
511133,1
143846,1
511135,1
511140,1
433832,1
511141,1
511143,1
511144,1
511146,1
511148,1
511151,1
511153,1
511155,1
511157,1
511159,1
511161,1
511163,1
511164,1
511167,1
511107,1
414649,1
511048,1
453953,1
54885,1
511052,1
511054,1
511055,1
511057,1
511059,1
511061,1
511063,1
24251,1
511067,1
511068,1
511069,1
511072,1
511074,1
511077,1
511103,1
380426,1
511079,1
250578,1
511081,1
511084,1
511085,1
511088,1
508424,1
511091,1
511093,1
511095,1
511097,1
511100,1
511102,1
510920,1
510914,1
510684,1
510763,1
510744,1
510746,1
98786,1
510749,1
510751,1
510752,1
510754,1
510756,1
510757,1
510759,1
60862,1
67101,1
63055,1
510761,1
510765,1
510739,1
87525,1
510768,1
510770,1
510771,1
510773,1
510775,1
510777,1
510779,1
510781,1
510783,1
510785,1
510787,1
510789,1
510791,1
510741,1
193900,1
510794,1
510711,1
288636,1
510688,1
510690,1
510692,1
510693,1
510694,1
510696,1
476951,1
214697,1
510703,1
510705,1
510706,1
510708,1
510709,1
510712,1
195019,1
122273,1
510714,1
510716,1
510720,1
510722,1
510723,1
510725,1
510726,1
510728,1
99799,1
510730,1
510731,1
510732,1
510734,1
481556,1
236389,1
510912,1
510881,1
510853,1
510855,1
510857,1
510859,1
510862,1
510864,1
510867,1
510869,1
510871,1
510872,1
510874,1
510875,1
510877,1
510879,1
510883,1
510850,1
510885,1
510886,1
510889,1
510891,1
510892,1
510894,1
510897,1
510899,1
510900,1
510902,1
510905,1
510908,1
510909,1
510911,1
510851,1
510848,1
510796,1
510823,1
510799,1
510801,1
510803,1
196155,1
510805,1
510808,1
510810,1
510811,1
510813,1
510815,1
510816,1
510818,1
510821,1
510822,1
510824,1
510845,1
360442,1
510826,1
510828,1
510830,1
510832,1
73221,1
384601,1
510834,1
510835,1
510836,1
510837,1
510839,1
510841,1
510843,1
515814,1
515818,1
13006,1
520773,1
520782,1
520780,1
520778,1
243281,1
460238,1
520775,1
310437,1
519541,1
520772,1
520770,1
520769,1
520767,1
520765,1
520764,1
520784,1
520786,1
520788,1
520789,1
520791,1
520793,1
520794,1
520796,1
520798,1
520800,1
520802,1
520804,1
520807,1
520809,1
520810,1
393755,1
5781,1
289810,1
520762,1
520761,1
520731,1
520706,1
520707,1
520708,1
520710,1
520712,1
520714,1
520715,1
520718,1
520720,1
520722,1
520724,1
520726,1
520728,1
520729,1
520733,1
520759,1
520734,1
520736,1
520739,1
520740,1
520742,1
520744,1
520746,1
520748,1
53133,1
520750,1
520753,1
520755,1
520756,1
520757,1
520814,1
520815,1
520818,1
520899,1
520874,1
520876,1
520878,1
520880,1
520882,1
520884,1
520886,1
520888,1
520890,1
520892,1
520895,1
520896,1
178385,1
520898,1
520901,1
520870,1
520903,1
520904,1
520906,1
520908,1
520911,1
520913,1
520915,1
520917,1
520919,1
520921,1
520922,1
520924,1
520926,1
520928,1
520872,1
520868,1
520819,1
520842,1
520821,1
520823,1
288321,1
520824,1
520826,1
520829,1
520831,1
520832,1
520833,1
520834,1
64672,1
520837,1
520838,1
520840,1
520845,1
520867,1
520846,1
167070,1
374440,1
520849,1
520850,1
345789,1
520854,1
520856,1
520858,1
520859,1
520861,1
520863,1
520864,1
520865,1
520703,1
520701,1
520698,1
520547,1
520524,1
274261,1
520528,1
520530,1
520532,1
195644,1
520534,1
520536,1
520538,1
520540,1
520541,1
520543,1
93443,1
520545,1
520548,1
520520,1
520549,1
520551,1
26962,1
520553,1
520555,1
520557,1
520560,1
520562,1
520563,1
520566,1
520567,1
520568,1
520569,1
520571,1
520522,1
520518,1
520575,1
520491,1
520469,1
520471,1
520473,1
520475,1
520477,1
356684,1
520479,1
520481,1
520483,1
183052,1
520485,1
520486,1
520488,1
520490,1
520492,1
520516,1
520494,1
520496,1
520499,1
520501,1
520502,1
520504,1
338450,1
520507,1
520509,1
520511,1
520512,1
520513,1
520514,1
520515,1
520573,1
520578,1
520697,1
520666,1
489903,1
520643,1
520645,1
520646,1
520648,1
520650,1
520651,1
520652,1
520654,1
520656,1
520658,1
520660,1
520662,1
520664,1
262444,1
520637,1
520671,1
520672,1
520674,1
520676,1
520678,1
520680,1
520682,1
184347,1
520685,1
520687,1
520689,1
520691,1
520694,1
520696,1
520639,1
83341,1
520580,1
520606,1
33511,1
520583,1
520585,1
520587,1
520589,1
520591,1
520594,1
520595,1
520596,1
520597,1
520599,1
520601,1
520603,1
520605,1
75047,1
520635,1
520608,1
520609,1
520611,1
520613,1
520614,1
520616,1
520618,1
520620,1
520622,1
520624,1
520625,1
520629,1
520631,1
520633,1
520930,1
520932,1
520934,1
182362,1
521236,1
521237,1
521239,1
521241,1
521242,1
521244,1
521246,1
521248,1
521250,1
521251,1
521252,1
521254,1
521256,1
521257,1
521260,1
521233,1
162343,1
521263,1
157892,1
521265,1
521267,1
521269,1
521271,1
521272,1
521274,1
521275,1
521277,1
521279,1
521281,1
521283,1
521234,1
521232,1
521287,1
521204,1
521186,1
521187,1
351683,1
74663,1
521191,1
97732,1
521194,1
274788,1
521196,1
521197,1
111069,1
409223,1
521200,1
521202,1
521205,1
521230,1
521207,1
521209,1
521210,1
470017,1
521212,1
521215,1
521217,1
521219,1
521221,1
150212,1
521223,1
521225,1
521227,1
304083,1
521285,1
521288,1
521182,1
521373,1
521347,1
521349,1
521350,1
521353,1
521354,1
521356,1
521358,1
521361,1
444974,1
521364,1
521366,1
521367,1
521369,1
521371,1
355295,1
521343,1
521375,1
521376,1
521378,1
521381,1
521382,1
521384,1
521386,1
521387,1
521388,1
521390,1
521391,1
406996,1
521394,1
521396,1
521345,1
521341,1
521290,1
521315,1
521292,1
521294,1
521296,1
521297,1
521299,1
521301,1
521302,1
521303,1
309009,1
521305,1
521308,1
521310,1
521311,1
179883,1
521316,1
521340,1
521318,1
521320,1
424537,1
521322,1
521324,1
521326,1
521328,1
521329,1
521331,1
521333,1
496619,1
521335,1
521336,1
521338,1
521184,1
521180,1
520935,1
521031,1
521005,1
478537,1
521007,1
521008,1
521010,1
521011,1
521012,1
521014,1
521016,1
521018,1
521020,1
521023,1
521025,1
521028,1
521033,1
521000,1
521034,1
521036,1
521038,1
19053,1
521041,1
521044,1
521046,1
521048,1
521050,1
521051,1
521052,1
521054,1
521056,1
521058,1
521002,1
520997,1
521061,1
205958,1
520937,1
520939,1
520941,1
520943,1
520944,1
520946,1
520947,1
520949,1
520951,1
520953,1
520954,1
520956,1
520959,1
520961,1
520963,1
520995,1
520966,1
520968,1
520969,1
520971,1
520973,1
520976,1
520978,1
520980,1
520982,1
520985,1
520987,1
520989,1
520991,1
520993,1
521060,1
521062,1
521179,1
28404,1
521126,1
521128,1
521130,1
521132,1
521134,1
521135,1
521136,1
521137,1
521138,1
521140,1
521142,1
521144,1
521145,1
521148,1
521150,1
521122,1
521152,1
521154,1
521156,1
521158,1
521160,1
521162,1
521164,1
521166,1
521169,1
521171,1
521173,1
521175,1
417197,1
521177,1
521124,1
521119,1
521064,1
521093,1
521066,1
521067,1
521069,1
521071,1
521073,1
521075,1
521077,1
521079,1
521081,1
521083,1
141652,1
521085,1
521089,1
521091,1
355996,1
521118,1
521095,1
521098,1
521100,1
442055,1
521102,1
521103,1
521105,1
274640,1
521108,1
521109,1
521111,1
521113,1
521115,1
521117,1
520466,1
520464,1
520462,1
519846,1
519824,1
519826,1
519827,1
519828,1
519829,1
519830,1
519831,1
519833,1
519835,1
519837,1
519838,1
519839,1
519841,1
519843,1
519848,1
511020,1
519850,1
454210,1
519851,1
519853,1
519855,1
519857,1
519859,1
519861,1
519863,1
45706,1
519865,1
519867,1
519868,1
519870,1
45773,1
519821,1
519873,1
519791,1
433242,1
519768,1
519770,1
519771,1
519775,1
519776,1
519779,1
519781,1
90950,1
519782,1
519784,1
519786,1
519788,1
519790,1
519794,1
519819,1
519795,1
519797,1
519798,1
519799,1
519800,1
519803,1
519805,1
519807,1
519809,1
519812,1
519813,1
519814,1
519816,1
310270,1
519871,1
519874,1
519764,1
519961,1
519938,1
519940,1
519942,1
519944,1
519945,1
519948,1
519949,1
519951,1
519952,1
102296,1
519954,1
519955,1
519958,1
519960,1
519963,1
341853,1
519965,1
519968,1
348032,1
519971,1
519973,1
519974,1
519976,1
519977,1
519978,1
519981,1
519983,1
519985,1
519987,1
519989,1
519935,1
519933,1
519876,1
519900,1
218896,1
519879,1
519882,1
519883,1
519885,1
519887,1
519888,1
519889,1
519890,1
519892,1
519894,1
51288,1
519897,1
519899,1
519902,1
519931,1
519905,1
245529,1
519908,1
435388,1
519910,1
519912,1
519914,1
519915,1
519918,1
519921,1
519923,1
519925,1
519927,1
519929,1
519765,1
519763,1
404851,1
519618,1
250502,1
519598,1
519601,1
519603,1
519605,1
519607,1
519608,1
519609,1
519610,1
519611,1
519612,1
519614,1
519616,1
79069,1
519619,1
519593,1
519621,1
519622,1
519624,1
519626,1
519628,1
519629,1
519631,1
258084,1
519635,1
519636,1
519638,1
519639,1
519641,1
519642,1
519595,1
519592,1
519645,1
519564,1
519545,1
519548,1
519549,1
519550,1
519552,1
519553,1
519555,1
519557,1
209261,1
519559,1
519561,1
30614,1
519563,1
350995,1
519566,1
519591,1
165386,1
47742,1
519570,1
519571,1
519574,1
422982,1
519577,1
519579,1
519581,1
519583,1
519584,1
519586,1
519588,1
519590,1
519643,1
519646,1
519762,1
519735,1
519711,1
519713,1
519715,1
519717,1
519719,1
519721,1
519722,1
519724,1
519725,1
519727,1
519729,1
519730,1
519732,1
519733,1
382880,1
519707,1
519738,1
519740,1
519741,1
519743,1
519745,1
519747,1
519748,1
519750,1
519752,1
285464,1
519755,1
519757,1
519759,1
519760,1
519709,1
519705,1
519648,1
519677,1
519650,1
519652,1
519654,1
519656,1
519658,1
519659,1
519661,1
519663,1
519665,1
519668,1
519671,1
519672,1
519674,1
519676,1
519679,1
519703,1
519681,1
519683,1
519685,1
51273,1
519688,1
478408,1
519690,1
319604,1
519693,1
519695,1
519696,1
519697,1
519698,1
519701,1
519992,1
519996,1
520460,1
520305,1
520279,1
520281,1
520283,1
520284,1
520285,1
520288,1
520290,1
520292,1
520295,1
520296,1
520297,1
520299,1
520301,1
520304,1
520307,1
520275,1
520308,1
520310,1
520311,1
520313,1
520314,1
520316,1
520318,1
520320,1
520322,1
520324,1
145701,1
520326,1
520328,1
520330,1
520277,1
520273,1
520334,1
520247,1
520224,1
520226,1
520227,1
520229,1
520230,1
520231,1
520234,1
15131,1
520235,1
520237,1
520239,1
520241,1
520243,1
520245,1
520249,1
520272,1
520251,1
520253,1
520256,1
222024,1
520257,1
520259,1
500486,1
520261,1
520262,1
520264,1
520266,1
520268,1
520270,1
520271,1
520332,1
520336,1
520220,1
520427,1
520405,1
520408,1
520409,1
383849,1
384709,1
520412,1
520414,1
37984,1
520416,1
520418,1
520419,1
520421,1
520423,1
520425,1
520429,1
520401,1
520430,1
520432,1
520437,1
520440,1
520442,1
520444,1
520446,1
520448,1
520450,1
520451,1
520453,1
520455,1
520456,1
520458,1
520403,1
520399,1
520338,1
520368,1
520340,1
520342,1
520344,1
520346,1
520348,1
520350,1
520352,1
520354,1
520356,1
520358,1
520360,1
520362,1
520364,1
520366,1
520369,1
520397,1
520371,1
520373,1
520374,1
520376,1
520377,1
520379,1
520381,1
520383,1
520385,1
520387,1
520390,1
520392,1
520394,1
520396,1
520222,1
520219,1
519998,1
520082,1
520061,1
520062,1
520064,1
520065,1
520066,1
520067,1
429846,1
520070,1
520072,1
520074,1
520075,1
520077,1
520078,1
520080,1
520083,1
520057,1
520085,1
520086,1
125398,1
520088,1
520090,1
520091,1
520092,1
520094,1
520096,1
520098,1
520100,1
520102,1
520103,1
520105,1
520059,1
520056,1
520107,1
520024,1
520000,1
520002,1
520004,1
520005,1
520007,1
520009,1
520011,1
520012,1
520014,1
520015,1
520017,1
520019,1
62468,1
520022,1
520025,1
520054,1
520026,1
520028,1
520030,1
520032,1
520034,1
520036,1
102394,1
520039,1
520041,1
520043,1
520044,1
520046,1
520048,1
520050,1
520106,1
520109,1
520218,1
520189,1
520164,1
520165,1
520167,1
520168,1
520169,1
520171,1
520173,1
520175,1
520177,1
520179,1
520180,1
520182,1
520184,1
520187,1
520191,1
520161,1
520193,1
520195,1
520197,1
520199,1
520201,1
520203,1
520205,1
520207,1
520209,1
431631,1
520211,1
520212,1
520214,1
520216,1
520162,1
520159,1
520112,1
520135,1
520114,1
520115,1
352166,1
520118,1
520120,1
231538,1
410336,1
520123,1
520124,1
520126,1
520128,1
520130,1
520132,1
520133,1
48801,1
394796,1
520138,1
520140,1
520142,1
520143,1
189676,1
520144,1
520146,1
520148,1
520149,1
520150,1
139390,1
520152,1
520154,1
520156,1
521398,1
521399,1
498415,1
522613,1
522595,1
359437,1
522597,1
522598,1
522599,1
125381,1
522601,1
522603,1
522605,1
522607,1
522608,1
522609,1
522610,1
522611,1
522614,1
522591,1
522616,1
522618,1
522619,1
522620,1
522621,1
522623,1
441811,1
522625,1
522626,1
522628,1
522629,1
522631,1
522632,1
522633,1
522593,1
522589,1
522636,1
522563,1
522545,1
307244,1
522547,1
522549,1
522551,1
186419,1
458110,1
522553,1
522554,1
522556,1
522558,1
522559,1
522560,1
522561,1
522564,1
522587,1
522565,1
46940,1
522567,1
522569,1
522571,1
335281,1
522573,1
212669,1
522576,1
522578,1
522580,1
522582,1
522583,1
522585,1
522634,1
522638,1
522541,1
522718,1
522702,1
472268,1
522704,1
522705,1
522706,1
522707,1
522709,1
522711,1
522712,1
331412,1
522713,1
522715,1
135537,1
156096,1
522719,1
300926,1
522721,1
522723,1
522725,1
522727,1
522730,1
522732,1
522734,1
522736,1
522738,1
522739,1
522741,1
522743,1
522744,1
522746,1
522700,1
522698,1
522640,1
522668,1
522642,1
522643,1
522646,1
522649,1
522650,1
522652,1
522653,1
522655,1
522657,1
522660,1
522662,1
522664,1
522666,1
92806,1
522669,1
522697,1
522671,1
522674,1
522675,1
522676,1
522678,1
522680,1
522682,1
522683,1
228726,1
522686,1
522689,1
522692,1
522693,1
522695,1
522543,1
522539,1
522750,1
522393,1
436450,1
522368,1
522369,1
522371,1
522373,1
522376,1
522378,1
522379,1
522380,1
522384,1
522386,1
522388,1
522389,1
522391,1
522395,1
522364,1
522396,1
522398,1
522400,1
522402,1
129165,1
522404,1
522406,1
522408,1
522409,1
522411,1
522413,1
522415,1
522417,1
522418,1
522365,1
522363,1
522422,1
522335,1
522315,1
522317,1
522319,1
522321,1
522322,1
522323,1
522325,1
510383,1
522327,1
522329,1
522330,1
522331,1
522333,1
215766,1
522337,1
522361,1
522338,1
522340,1
522342,1
430581,1
522345,1
522347,1
522348,1
522351,1
522352,1
456687,1
522355,1
522356,1
522358,1
522360,1
522420,1
522424,1
522538,1
522510,1
522483,1
522485,1
522487,1
522489,1
522491,1
522493,1
522495,1
522497,1
522499,1
522501,1
522503,1
522505,1
522506,1
522508,1
522513,1
522480,1
522515,1
522517,1
522519,1
51806,1
347778,1
522521,1
522522,1
522524,1
463200,1
522527,1
522530,1
522532,1
468241,1
522534,1
522482,1
522478,1
522426,1
522448,1
522428,1
522429,1
522431,1
522432,1
522434,1
522435,1
456854,1
522437,1
522439,1
522440,1
522441,1
522443,1
522445,1
522447,1
292689,1
522476,1
522450,1
522451,1
522453,1
522456,1
522457,1
522459,1
522460,1
522462,1
522464,1
522466,1
522468,1
522470,1
522472,1
522474,1
522748,1
522752,1
179064,1
523049,1
509900,1
523026,1
523028,1
523029,1
523031,1
523033,1
523035,1
523037,1
523039,1
523041,1
523043,1
523045,1
523046,1
523048,1
523051,1
523021,1
523052,1
523054,1
523055,1
143364,1
523057,1
523059,1
523061,1
523064,1
523066,1
523068,1
523070,1
523072,1
523074,1
523075,1
523023,1
523019,1
523078,1
522986,1
327561,1
522963,1
522965,1
522966,1
160837,1
522969,1
522970,1
522972,1
522975,1
522977,1
522979,1
522981,1
522984,1
522985,1
522988,1
523018,1
522990,1
522992,1
511946,1
522996,1
522999,1
523001,1
523003,1
523004,1
523006,1
523007,1
523009,1
523012,1
523015,1
523016,1
523077,1
523080,1
522959,1
523170,1
523147,1
523148,1
523149,1
523151,1
523152,1
304702,1
290357,1
523155,1
523159,1
523161,1
523163,1
523165,1
439433,1
523168,1
377857,1
523143,1
523174,1
523176,1
523177,1
523178,1
344359,1
523180,1
523182,1
523184,1
523186,1
523188,1
523191,1
523193,1
489041,1
523196,1
523145,1
179079,1
99139,1
194253,1
523082,1
523085,1
523087,1
523091,1
523093,1
523095,1
523097,1
523099,1
523101,1
523103,1
523105,1
523107,1
523109,1
523111,1
523115,1
523140,1
523117,1
523119,1
523120,1
523121,1
523123,1
523125,1
523126,1
523128,1
523130,1
523132,1
523133,1
523134,1
523136,1
523138,1
522961,1
522958,1
522754,1
522826,1
522805,1
522806,1
522808,1
22717,1
522811,1
522812,1
522814,1
522815,1
522817,1
522819,1
522821,1
522823,1
213017,1
522825,1
522828,1
522801,1
522830,1
522832,1
522834,1
522836,1
522837,1
522838,1
522840,1
522841,1
522843,1
522845,1
522846,1
522847,1
522849,1
522852,1
522803,1
42735,1
522854,1
522776,1
522755,1
522757,1
522758,1
522760,1
522761,1
522763,1
522765,1
522766,1
522767,1
522769,1
522770,1
522771,1
522773,1
522775,1
522777,1
522799,1
522779,1
522781,1
311999,1
522784,1
522786,1
465725,1
88211,1
522788,1
522789,1
522791,1
522793,1
522794,1
522796,1
522798,1
231986,1
522855,1
522956,1
522933,1
359351,1
522909,1
522910,1
522912,1
522914,1
522916,1
522918,1
522920,1
522922,1
522924,1
522925,1
522927,1
522930,1
522932,1
522936,1
522905,1
522938,1
522939,1
522941,1
103448,1
393180,1
522944,1
522946,1
60017,1
522948,1
522951,1
43262,1
522953,1
522955,1
145210,1
522907,1
522903,1
522856,1
522880,1
522857,1
522859,1
522860,1
522862,1
522864,1
522866,1
522868,1
4593,1
522870,1
522871,1
522873,1
522874,1
522876,1
522878,1
522882,1
522902,1
522883,1
522885,1
522886,1
5569,1
522888,1
522890,1
522891,1
522893,1
522895,1
326887,1
522897,1
449413,1
522898,1
522900,1
522313,1
522312,1
481433,1
521719,1
521698,1
521700,1
521701,1
521702,1
521704,1
521706,1
521707,1
521710,1
521711,1
521713,1
521715,1
521716,1
521717,1
521718,1
521721,1
521694,1
521724,1
521725,1
521726,1
521728,1
521730,1
521732,1
521734,1
521736,1
521738,1
521740,1
521742,1
519300,1
250234,1
521746,1
521696,1
521692,1
521748,1
521660,1
521638,1
521640,1
521643,1
521644,1
521645,1
106713,1
521647,1
521648,1
521650,1
521652,1
521654,1
103228,1
521656,1
521658,1
521663,1
521690,1
521665,1
521667,1
453536,1
521670,1
521672,1
521674,1
521676,1
521678,1
521680,1
521683,1
250430,1
128256,1
521686,1
521688,1
521747,1
521750,1
521633,1
521836,1
521816,1
521818,1
521819,1
521821,1
521823,1
450764,1
516180,1
521825,1
521826,1
521828,1
390459,1
296336,1
521831,1
521833,1
521837,1
521813,1
521840,1
521842,1
521845,1
521847,1
521849,1
504398,1
521851,1
133222,1
521853,1
521855,1
521857,1
521859,1
521860,1
521862,1
521815,1
521811,1
521753,1
521779,1
521754,1
521757,1
521759,1
521761,1
521763,1
521764,1
521766,1
521767,1
521769,1
521771,1
521772,1
521774,1
521776,1
521778,1
521781,1
521810,1
521783,1
521785,1
521787,1
521789,1
521790,1
521792,1
521795,1
521797,1
521799,1
521801,1
521803,1
82827,1
521806,1
521808,1
521636,1
521631,1
521864,1
521482,1
521457,1
521459,1
521461,1
521463,1
521465,1
238912,1
521467,1
521469,1
521472,1
521474,1
521476,1
521477,1
85101,1
521480,1
521484,1
521454,1
521486,1
521488,1
25373,1
521491,1
521493,1
521495,1
521497,1
521499,1
521500,1
521502,1
521504,1
521506,1
521508,1
521510,1
521455,1
521452,1
480702,1
521427,1
521403,1
521404,1
15332,1
521407,1
521410,1
521412,1
521413,1
80260,1
248335,1
521417,1
521419,1
521420,1
521422,1
521425,1
302430,1
521450,1
521429,1
521431,1
521432,1
521434,1
521435,1
128250,1
521436,1
184214,1
260591,1
521440,1
521442,1
521444,1
521446,1
521448,1
521512,1
521515,1
521629,1
521592,1
500129,1
521571,1
521573,1
521575,1
521577,1
83354,1
521580,1
521581,1
521582,1
521584,1
521586,1
521588,1
521589,1
521590,1
521595,1
521567,1
521599,1
521601,1
521603,1
521605,1
521607,1
521609,1
521611,1
521613,1
521617,1
521619,1
521621,1
521623,1
521626,1
521627,1
521569,1
288221,1
521516,1
521538,1
521518,1
521520,1
521521,1
521523,1
521524,1
521525,1
521527,1
521528,1
521530,1
521532,1
398334,1
521533,1
521534,1
521536,1
274627,1
521565,1
521540,1
521542,1
521544,1
521545,1
521547,1
521549,1
521550,1
521551,1
521553,1
521555,1
521557,1
436689,1
521559,1
521561,1
521863,1
521866,1
522310,1
522182,1
522165,1
522167,1
522168,1
522169,1
522171,1
522172,1
522173,1
522174,1
214479,1
522177,1
522178,1
106121,1
522179,1
522180,1
522183,1
522160,1
522185,1
522187,1
175149,1
522188,1
522190,1
522192,1
522194,1
522196,1
478464,1
522198,1
522201,1
522203,1
522205,1
522208,1
522162,1
522158,1
522211,1
522128,1
522101,1
522103,1
522105,1
522107,1
522108,1
522110,1
360223,1
522113,1
522115,1
522118,1
522120,1
522122,1
522124,1
522126,1
522129,1
354253,1
522131,1
522133,1
522135,1
522137,1
522139,1
522140,1
522141,1
522143,1
522145,1
522147,1
522149,1
522151,1
522153,1
522155,1
522209,1
522214,1
522097,1
163354,1
522271,1
522274,1
522276,1
522277,1
522278,1
522279,1
522281,1
522283,1
522285,1
522287,1
522290,1
454043,1
522292,1
44359,1
522294,1
522268,1
522296,1
494097,1
522298,1
522300,1
